ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL051998,EARL,19980831,1200,  , TD,21.6N,93.5W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061998,FRANCES,19980908,1800,  , TD,25.5N,94.5W,30,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071998,GEORGES,19980915,1200,  , TD,9.7N,25.1W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081998,HERMINE,19980917,1200,  , TD,26.9N,90.3W,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091998,IVAN,19980919,0,  , TD,13.4N,26.6W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101998, JEANNE,19980921,600,  , TD,9.6N,17.4W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111998,KARL,19980923,1200,  , TD,33.3N,65.4W,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121998,LISA,19981005,0,  , TD,13.9N,46.4W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131998,  MITCH,19981022,0,  , TD,11.6N,76.1W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141998, NICOLE,19981124,0,  , TD,28.3N,28.0W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011999, ARLENE,19990611,1800,  , TD,27.1N,58.1W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021999,UNNAMED,19990702,1800,  , TD,20.2N,95.0W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031999,BRET,19990818,1800,  , TD,19.5N,94.4W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,  CINDY,19990819,0,  , TD,13.5N,18.9W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051999, DENNIS,19990824,0,  , TD,21.5N,67.7W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061999,  EMILY,19990824,600,  , TD,11.5N,53.6W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071999,UNNAMED,19990905,1800,  , TD,21.6N,96.4W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081999,  FLOYD,19990907,1800,  , TD,14.6N,45.6W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091999,GERT,19990911,1200,  , TD,12.6N,24.2W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101999, HARVEY,19990919,600,  , TD,25.0N,87.8W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111999,UNNAMED,19991004,600,  , TD,20.1N,94.1W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121999,UNNAMED,19991006,0,  , TD,14.4N,44.8W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131999,  IRENE,19991012,1200,  , LO,15.9N,82.0W,20,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141999,JOSE,19991017,1800,  , TD,9.8N,50.8W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151999,KATRINA,19991028,1800,  , TD,11.4N,80.9W,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161999,  LENNY,19991113,1800,  , TD,16.7N,81.6W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012000,UNNAMED,20000607,1800,  , TD,21.0N,93.0W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022000,UNNAMED,20000623,0,  , TD,9.5N,19.8W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032000,ALBERTO,20000803,1800,  , TD,10.8N,18.0W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042000,UNNAMED,20000808,1200,  , TD,28.2N,74.2W,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052000,  BERYL,20000813,1800,  , TD,22.5N,93.5W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062000,  CHRIS,20000817,1200,  , TD,14.2N,51.9W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072000,  DEBBY,20000819,1800,  , TD,12.0N,44.5W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082000,ERNESTO,20000901,1200,  , TD,14.8N,45.2W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092000,UNNAMED,20000908,1800,  , TD,27.5N,93.5W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102000,  FLORENCE,20000910,1800,  , SD,30.9N,70.9W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112000, GORDON,20000914,1200,  , TD,19.8N,87.3W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122000, HELENE,20000915,1200,  , TD,14.9N,52.2W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132000,  ISAAC,20000921,1200,  , TD,11.5N,23.0W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL142000,  JOYCE,20000925,1200,  , TD,11.2N,29.6W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152000,  KEITH,20000928,1800,  , TD,16.1N,82.9W,25,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162000, LESLIE,20001004,1200,  , SD,29.0N,81.4W,30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172000,MICHAEL,20001015,1200,  , SD,30.0N,71.2W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL182000, NADINE,20001019,1200,  , TD,26.2N,59.9W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL192000,UNNAMED,20001025,0,  , EX,21.5N,69.5W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012001,ALLISON,20010605,1200,  , TS,27.5N,95.0W,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022001,UNNAMED,20010711,1800,  , TD,10.9N,42.1W,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032001,  BARRY,20010802,1200,  , TD,25.7N,84.8W,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042001,CHANTAL,20010814,1800,  , TD,12.8N,37.0W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052001,DEAN,20010822,1200,  , TS,17.9N,64.3W,45,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062001,ERIN,20010901,1800,  , TD,12.5N,34.3W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072001,  FELIX,20010907,1800,  , TD,13.9N,28.4W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082001, GABRIELLE,20010911,1800,  , TD,25.8N,84.1W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092001,UNNAMED,20010919,1800,  , TD,13.4N,81.9W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102001,  HUMBERTO,20010921,1200,  , TD,25.1N,64.2W,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112001,IRIS,20011004,1200,  , TD,12.3N,58.2W,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122001,  JERRY,20011006,1200,  , TD,10.6N,50.6W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132001,  KAREN,20011011,600,  , EX,27.5N,63.0W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL142001,LORENZO,20011027,1200,  , TD,27.2N,34.9W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152001,  MICHELLE,20011029,1800,  , TD,13.3N,83.6W,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162001,NOEL,20011104,0,  , SS,33.9N,50.4W,45,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172001,OLGA,20011123,600,  , EX,30.5N,51.0W,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012002, ARTHUR,20020714,1800,  , TD,34.3N,76.8W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022002, BERTHA,20020804,1800,  , TD,29.0N,88.5W,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032002, CRISTOBAL,20020805,1800,  , TD,32.0N,77.2W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042002,  DOLLY,20020829,1200,  , TD,9.5N,31.2W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052002,EDOUARD,20020901,1800,  , TD,29.2N,78.8W,30,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062002, FAY,20020905,1800,  , TD,28.0N,93.8W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072002,UNNAMED,20020907,1200,  , TD,24.3N,47.5W,30,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082002, GUSTAV,20020908,1200,  , SD,29.0N,71.0W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092002,  HANNA,20020912,0,  , TD,26.3N,86.6W,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102002,ISIDORE,20020914,1800,  , TD,10.0N,60.5W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112002, JOSEPHINE,20020917,1200,  , TD,32.7N,52.4W,30,1016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122002,KYLE,20020920,1800,  , SD,28.3N,51.8W,25,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132002,LILI,20020921,1800,  , TD,10.2N,44.6W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL142002,UNNAMED,20021014,1200,  , TD,16.9N,82.6W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003, ANA,20030418,0,  , EX,29.1N,66.2W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022003,UNNAMED,20030611,0,  , TD,9.5N,40.8W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032003,BILL,20030628,600,  , LO,19.5N,89.0W,20,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042003, CLAUDETTE,20030707,0,  , WV,11.1N,53.5W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052003,  DANNY,20030716,1200,  , TD,30.8N,54.1W,25,1017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062003,UNNAMED,20030719,1800,  , TD,12.3N,43.5W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL072003,UNNAMED,20030725,1200,  , TD,29.3N,80.1W,25,1017,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082003,  ERIKA,20030814,1800,  , TS,26.4N,83.3W,35,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092003,UNNAMED,20030821,1800,  , TD,14.5N,65.5W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL102003, FABIAN,20030827,1800,  , TD,14.6N,30.7W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112003,  GRACE,20030830,1200,  , TD,24.3N,92.4W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL122003,  HENRI,20030903,1800,  , TD,27.4N,87.7W,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL132003, ISABEL,20030906,0,  , TD,13.8N,31.4W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL142003,UNNAMED,20030908,600,  , TD,11.6N,21.7W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL152003,JUAN,20030924,1200,  , TD,28.2N,62.4W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL162003,KATE,20030925,1800,  , TD,11.8N,37.7W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL172003,  LARRY,20030927,1800,  , LO,18.5N,84.7W,15,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL182003,  MINDY,20031010,1800,  , TS,19.1N,68.8W,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL192003,  NICHOLAS,20031013,0,  , TD,9.5N,37.0W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL202003, ODETTE,20031204,1200,  , TD,12.9N,76.2W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL212003,  PETER,20031207,1800,  , SS,27.5N,34.5W,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012004,ALEX,20040731,1800,  , TD,30.3N,78.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL022004, BONNIE,20040803,1200,  , TD,12.9N,53.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032004,CHARLEY,20040809,1200,  , TD,11.4N,59.2W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042004,  DANIELLE,20040813,1200,  , TD,12.3N,21.8W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052004,EARL,20040813,1800,  , TD,9.0N,45.6W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL062004,FRANCES,20040825,0,  , TD,11.1N,35.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL072004, GASTON,20040827,1200,  , TD,31.8N,78.1W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL082004,HERMINE,20040827,1800,  , TD,29.0N,65.2W,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL092004,IVAN,20040902,1800,  , TD,9.7N,27.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102004,UNNAMED,20040907,1200,  , TD,31.5N,39.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL112004, JEANNE,20040913,1800,  , TD,15.9N,60.0W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL122004,KARL,20040916,600,  , TD,11.2N,29.2W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL132004,LISA,20040919,1800,  , TD,13.3N,32.4W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL142004,MATTHEW,20041008,1200,  , TD,24.0N,95.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL152004, NICOLE,20041010,0,  , EX,30.0N,65.2W,40,1000,250,0,0,250,0,0,0,0,0,0,0,0
AL162004,OTTO,20041126,0,  , EX,28.0N,40.0W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL012005, ARLENE,20050608,1800,  , TD,16.9N,84.0W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL022005,BRET,20050628,1800,  , TD,19.7N,95.4W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,  CINDY,20050703,1800,  , TD,18.3N,86.7W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005, DENNIS,20050704,1800,  , TD,12.0N,60.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,  EMILY,20050711,0,  , TD,10.7N,42.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062005,  FRANKLIN,20050721,1800,  , TD,25.0N,75.0W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL072005,GERT,20050723,1800,  , TD,19.3N,92.9W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL082005, HARVEY,20050802,1800,  , TD,28.2N,68.8W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092005,  IRENE,20050804,1800,  , TD,12.9N,33.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102005, TEN,20050813,1200,  , TD,13.3N,43.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL112005,JOSE,20050822,1200,  , TD,19.4N,94.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL122005,KATRINA,20050823,1800,  , TD,23.1N,75.1W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL132005, LEE,20050828,1200,  , TD,14.0N,45.1W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142005,  MARIA,20050901,1200,  , TD,18.8N,45.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL152005,NATE,20050905,1800,  , TD,28.4N,67.0W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL162005,OPHELIA,20050906,600,  , TD,25.8N,78.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL172005,  PHILIPPE,20050917,1200,  , TD,13.3N,54.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL182005,RITA,20050918,0,  , TD,21.3N,69.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL192005,  NINETEEN,20050930,1200,  , TD,11.8N,32.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL202005,STAN,20051001,1200,  , TD,18.9N,85.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL212005,UNNAMED,20051004,0,  , LO,33.8N,31.8W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL222005,  TAMMY,20051005,600,  , TS,27.3N,79.7W,35,1006,140,100,0,0,0,0,0,0,0,0,0,0
AL232005,TWENTY-TWO,20051008,600,  , SD,26.1N,57.4W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL242005,  VINCE,20051008,600,  , SS,32.9N,20.6W,40,1001,60,60,60,70,0,0,0,0,0,0,0,0
AL252005,  WILMA,20051015,1800,  , TD,17.6N,78.5W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL262005,  ALPHA,20051022,1200,  , TD,15.8N,67.5W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL272005,BETA,20051026,1800,  , TD,10.4N,80.9W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL282005,  GAMMA,20051114,0,  , TD,13.2N,62.1W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL292005,  DELTA,20051119,1200,  , EX,27.0N,48.0W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,EPSILON,20051129,600,  , TS,31.5N,49.2W,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL312005,ZETA,20051230,0,  , TD,23.9N,35.6W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL012006,ALBERTO,20060610,600,  , TD,20.0N,85.0W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL022006,UNNAMED,20060716,1200,  , EX,37.2N,68.7W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032006,  BERYL,20060718,1200,  , TD,32.3N,73.3W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042006,  CHRIS,20060801,0,  , TD,16.3N,58.1W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052006,  DEBBY,20060821,1800,  , TD,11.6N,21.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL062006,ERNESTO,20060824,1800,  , TD,12.7N,61.6W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL072006,  FLORENCE,20060903,1800,  , TD,14.1N,39.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL082006, GORDON,20060910,1800,  , TD,20.2N,53.8W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL092006, HELENE,20060912,1200,  , TD,11.9N,22.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL102006,  ISAAC,20060927,1800,  , TD,26.1N,52.6W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012007, ANDREA,20070506,1200,  , EX,35.5N,74.0W,35,1012,0,0,0,120,0,0,0,0,0,0,0,0
AL022007,  BARRY,20070531,0,  , LO,18.1N,87.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032007,CHANTAL,20070731,0,  , TD,35.5N,66.5W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL042007,DEAN,20070813,600,  , TD,12.2N,28.9W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL052007,ERIN,20070815,0,  , TD,23.7N,90.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL062007,  FELIX,20070831,1200,  , TD,11.5N,56.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL072007, GABRIELLE,20070908,0,  , SS,30.1N,71.8W,40,1011,125,0,0,125,0,0,0,0,0,0,0,0
AL082007, INGRID,20070912,600,  , TD,13.0N,43.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092007,  HUMBERTO,20070912,600,  , LO,27.3N,95.0W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102007, TEN,20070921,1200,  , SD,29.1N,85.4W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL112007,  JERRY,20070923,0,  , SD,36.2N,46.1W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL122007,  KAREN,20070925,0,  , TD,10.0N,35.9W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL132007,LORENZO,20070925,1800,  , TD,21.8N,94.8W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142007,MELISSA,20070928,600,  , TD,14.0N,25.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL152007,FIFTEEN,20071011,1200,  , TD,29.5N,52.6W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL162007,NOEL,20071024,0,  , LO,18.0N,60.2W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL172007,OLGA,20071210,1200,  , LO,18.3N,61.8W,35,1009,175,0,0,175,0,0,0,0,0,0,0,0
AL012008, ARTHUR,20080531,0,  , TS,17.5N,87.5W,35,1005,150,0,0,0,0,0,0,0,0,0,0,0
AL022008, BERTHA,20080703,600,  , TD,12.7N,22.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032008, CRISTOBAL,20080719,0,  , TD,31.7N,79.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042008,  DOLLY,20080720,1200,  , TS,17.8N,83.6W,40,1008,100,150,0,0,0,0,0,0,0,0,0,0
AL052008,EDOUARD,20080803,1200,  , TD,28.1N,87.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062008, FAY,20080815,1200,  , TD,18.4N,67.4W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL072008, GUSTAV,20080825,0,  , TD,13.5N,67.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL082008,  HANNA,20080828,0,  , TD,19.4N,57.3W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092008, IKE,20080901,600,  , TD,17.2N,37.0W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL102008, JOSEPHINE,20080902,0,  , TD,12.3N,21.9W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL112008,KYLE,20080925,0,  , TD,21.5N,70.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL122008,  LAURA,20080926,0,  , EX,39.0N,35.0W,40,1011,0,0,360,420,0,0,0,0,0,0,0,0
AL132008,  MARCO,20081006,0,  , TD,18.5N,91.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL142008,NANA,20081012,600,  , TD,15.5N,36.6W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL152008,OMAR,20081013,600,  , TD,15.4N,69.0W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL162008,SIXTEEN,20081014,1200,  , TD,15.5N,82.8W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL172008, PALOMA,20081105,1800,  , TD,13.7N,81.7W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL012009, ONE,20090526,1800,  , LO,30.6N,75.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL022009, ANA,20090810,600,  , LO,14.3N,24.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032009,BILL,20090815,600,  , TD,11.8N,32.0W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL042009, CLAUDETTE,20090816,600,  , TD,27.0N,83.4W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052009,  DANNY,20090826,900, G, TS,24.3N,69.6W,40,1009,120,120,0,120,0,0,0,0,0,0,0,0
AL062009,  ERIKA,20090901,1800,  , TS,16.7N,57.3W,45,1007,105,90,0,0,0,0,0,0,0,0,0,0
AL072009,FRED,20090907,1800,  , TD,11.8N,24.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL082009,  EIGHT,20090925,600,  , LO,14.8N,29.0W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092009,  GRACE,20090927,1800,  , EX,46.0N,43.2W,55,995,0,0,285,195,0,0,120,105,0,0,0,0
AL102009,  HENRI,20091006,0,  , TD,15.1N,49.2W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL112009, IDA,20091104,600,  , TD,11.0N,81.3W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL012010,ALEX,20100624,1800,  , LO,15.9N,82.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL022010, TWO,20100707,600,  , LO,21.5N,91.1W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032010, BONNIE,20100722,600,  , TD,21.5N,73.8W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042010,  COLIN,20100802,1200,  , TD,12.5N,40.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL052010,FIVE,20100810,600,  , LO,25.7N,83.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL062010,  DANIELLE,20100821,1200,  , LO,10.7N,31.1W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
